id,created_at,updated_at,stock_id,date,open,high,low,close,adj_close,volume,daily_return,trend,adj_close_to_usd
1528583,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,248,2024-12-05,22.600000381469727,22.739999771118164,21.56999969482422,21.649999618530273,21.649999618530273,25974000,-0.5055175054895439,Negative Change,21.649999618530273
1528809,2024-12-06 07:01:49.083604+00:00,2024-12-06 07:01:49.083604+00:00,249,2024-12-05,17.459999084472656,17.540000915527344,17.440000534057617,17.489999771118164,17.489999771118164,41100,-0.11422305826519726,Insignificant Change,17.489999771118164
1528515,2024-12-06 06:59:50.942911+00:00,2024-12-06 06:59:50.942911+00:00,250,2024-12-05,36.58000183105469,36.619998931884766,36.029998779296875,36.16999816894531,36.16999816894531,8251100,-0.5225589609923081,Negative Change,36.16999816894531
1528669,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,251,2024-12-05,58.15999984741211,58.47999954223633,57.27000045776367,57.349998474121094,57.349998474121094,900000,-1.384232348161205,Negative Change,57.349998474121094
1528890,2024-12-06 07:02:28.207041+00:00,2024-12-06 07:02:28.207041+00:00,252,2024-12-05,32.13999938964844,32.91999816894531,32.0,32.86000061035156,32.86000061035156,3162900,2.719602517843309,Positive Change,32.86000061035156
1528629,2024-12-06 07:00:30.827528+00:00,2024-12-06 07:00:30.827528+00:00,254,2024-12-05,74.48999786376953,74.6500015258789,71.94000244140625,72.48999786376953,72.48999786376953,1382400,-2.6849242278912193,Negative Change,72.48999786376953
1528656,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,255,2024-12-05,18.530000686645508,18.969999313354492,18.3799991607666,18.799999237060547,18.799999237060547,9272300,1.4570887232056384,Positive Change,18.799999237060547
1528844,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,256,2024-12-05,177.27999877929688,177.3300018310547,173.0500030517578,174.5,174.5,1953400,-1.89463946123528,Negative Change,174.5
1528845,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,257,2024-12-05,288.44000244140625,288.44000244140625,281.9100036621094,283.05999755859375,283.05999755859375,1081300,-1.7425677754995996,Negative Change,283.05999755859375
1528596,2024-12-06 07:00:17.241847+00:00,2024-12-06 07:00:17.241847+00:00,258,2024-12-05,156.4600067138672,157.41000366210938,155.58999633789062,156.3699951171875,156.3699951171875,4459600,0.17295900263631983,Insignificant Change,156.3699951171875
1528741,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,259,2024-12-05,431.2900085449219,436.04998779296875,425.1600036621094,427.489990234375,427.489990234375,520300,-1.5974961578183744,Negative Change,427.489990234375
1528716,2024-12-06 07:01:10.350880+00:00,2024-12-06 07:01:10.350880+00:00,260,2024-12-05,89.08000183105469,89.51000213623047,88.62000274658203,89.0,89.0,1093900,-0.33594965454136916,Negative Change,89.0
1528531,2024-12-06 06:59:50.944943+00:00,2024-12-06 06:59:50.944943+00:00,261,2024-12-05,142.2100067138672,144.0,139.33999633789062,139.91000366210938,139.91000366210938,1393200,-1.817541289747807,Negative Change,139.91000366210938
1528862,2024-12-06 07:02:17.477861+00:00,2024-12-06 07:02:17.477861+00:00,262,2024-12-05,73.0199966430664,75.37000274658203,72.87000274658203,74.91999816894531,74.91999816894531,1760600,0.4020308380074705,Positive Change,74.91999816894531
1528800,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,264,2024-12-05,651.9600219726562,653.0499877929688,641.4500122070312,648.7000122070312,648.7000122070312,1218900,-0.9073692882333537,Negative Change,648.7000122070312
1528765,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,265,2024-12-05,57.060001373291016,57.43000030517578,56.61000061035156,56.709999084472656,56.709999084472656,3732400,-1.7498304138430947,Negative Change,56.709999084472656
1528709,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.350880+00:00,266,2024-12-05,29.309999465942383,29.670000076293945,29.200000762939453,29.479999542236328,29.479999542236328,6270300,0.8207926573078296,Positive Change,29.479999542236328
1528534,2024-12-06 06:59:50.944943+00:00,2024-12-06 06:59:50.944943+00:00,267,2024-12-05,75.6500015258789,76.19000244140625,73.75,75.19000244140625,75.19000244140625,242500,-0.22558143254839796,Insignificant Change,75.19000244140625
1528516,2024-12-06 06:59:50.942911+00:00,2024-12-06 06:59:50.942911+00:00,268,2024-12-05,202.69000244140625,203.3300018310547,198.5399932861328,199.92999267578125,199.92999267578125,1287500,-1.59472634855755,Negative Change,199.92999267578125
1528643,2024-12-06 07:00:43.672557+00:00,2024-12-06 07:00:43.672557+00:00,269,2024-12-05,118.12999725341797,118.83000183105469,117.37999725341797,118.37000274658203,118.37000274658203,1414200,-0.41224790615292756,Negative Change,118.37000274658203
1528571,2024-12-06 07:00:04.611425+00:00,2024-12-06 07:00:04.611425+00:00,270,2024-12-05,83.2699966430664,84.0,83.0,83.08999633789062,83.08999633789062,3668400,-0.8354273421507972,Negative Change,83.08999633789062
1528875,2024-12-06 07:02:28.205048+00:00,2024-12-06 07:02:28.205048+00:00,272,2024-12-05,23.719999313354492,23.75,23.110000610351562,23.459999084472656,23.459999084472656,1950400,-2.2092567390666744,Negative Change,23.459999084472656
1528528,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.943943+00:00,273,2024-12-05,80.5,80.83999633789062,80.45999908447266,80.7699966430664,80.7699966430664,1568100,0.3478677931769571,Positive Change,80.7699966430664
1528558,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,274,2024-12-05,18.850000381469727,18.989999771118164,18.68000030517578,18.719999313354492,18.719999313354492,7767500,-0.160003662109375,Insignificant Change,18.719999313354492
1528609,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,275,2024-12-05,172.1999969482422,172.5,169.52000427246094,169.6300048828125,169.6300048828125,821500,-1.5267558968365516,Negative Change,169.6300048828125
1528578,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,276,2024-12-05,30.920000076293945,31.040000915527344,30.6299991607666,30.90999984741211,30.90999984741211,10089600,-0.2903230728641633,Insignificant Change,30.90999984741211
1528872,2024-12-06 07:02:28.205048+00:00,2024-12-06 07:02:28.205048+00:00,277,2024-12-05,25.0,25.18000030517578,24.93000030517578,25.100000381469727,25.100000381469727,4036200,0.19960537298222683,Insignificant Change,25.100000381469727
1528604,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,278,2024-12-05,660.3800048828125,662.9199829101562,641.3900146484375,642.6099853515625,642.6099853515625,1028200,-3.5438723529474276,Large Negative Change,642.6099853515625
1528839,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,279,2024-12-05,27.520000457763672,28.219999313354492,27.479999542236328,27.969999313354492,27.969999313354492,13451600,2.117560922346188,Positive Change,27.969999313354492
1528538,2024-12-06 06:59:50.944943+00:00,2024-12-06 06:59:50.944943+00:00,280,2024-12-05,84.18000030517578,85.4800033569336,84.18000030517578,84.55999755859375,84.55999755859375,1592300,1.1120415349981039,Positive Change,84.55999755859375
1528561,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,281,2024-12-05,58.709999084472656,61.369998931884766,58.52000045776367,60.709999084472656,60.709999084472656,6670100,1.3353350677651585,Positive Change,60.709999084472656
1528628,2024-12-06 07:00:30.827528+00:00,2024-12-06 07:00:30.827528+00:00,282,2024-12-05,15.430000305175781,15.619999885559082,15.079999923706055,15.390000343322754,15.390000343322754,9764600,0.5882362840909735,Positive Change,15.390000343322754
1528721,2024-12-06 07:01:23.233173+00:00,2024-12-06 07:01:23.233173+00:00,284,2024-12-05,86.12000274658203,86.6500015258789,85.66999816894531,85.94000244140625,85.94000244140625,620500,0.10483863585890142,Insignificant Change,85.94000244140625
1528525,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.943943+00:00,285,2024-12-05,69.68000030517578,71.2699966430664,68.5199966430664,68.6500015258789,68.6500015258789,479300,-2.5134857839956055,Negative Change,68.6500015258789
1528680,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,286,2024-12-05,12.300000190734863,12.300000190734863,11.600000381469727,11.8100004196167,11.8100004196167,1481800,-3.513066662926767,Large Negative Change,11.8100004196167
1528624,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,287,2024-12-05,167.6699981689453,168.1999969482422,164.63999938964844,164.99000549316406,164.99000549316406,2072600,-1.4337737650011564,Negative Change,164.99000549316406
1528668,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,288,2024-12-05,236.61000061035156,237.6199951171875,234.0500030517578,234.89999389648438,234.89999389648438,465900,-1.048909178805382,Negative Change,234.89999389648438
1528874,2024-12-06 07:02:28.205048+00:00,2024-12-06 07:02:28.205048+00:00,289,2024-12-05,239.50999450683594,239.6999969482422,236.27999877929688,238.13999938964844,238.13999938964844,901100,-0.9730523866699552,Negative Change,238.13999938964844
1528778,2024-12-06 07:01:35.996495+00:00,2024-12-06 07:01:35.996495+00:00,290,2024-12-05,457.260009765625,457.6499938964844,448.010009765625,448.5799865722656,448.5799865722656,2302100,-2.3658777551337877,Negative Change,448.5799865722656
1528600,2024-12-06 07:00:17.241847+00:00,2024-12-06 07:00:17.241847+00:00,291,2024-12-05,39.27000045776367,39.869998931884766,39.18000030517578,39.720001220703125,39.720001220703125,3929200,0.6079069940465407,Positive Change,39.720001220703125
1528803,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,292,2024-12-05,827.780029296875,831.1300048828125,817.4600219726562,825.6199951171875,825.6199951171875,2418500,-0.5085355733287908,Negative Change,825.6199951171875
1528790,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,293,2024-12-05,517.4199829101562,520.5599975585938,514.010009765625,517.47998046875,517.47998046875,1113400,-0.0038685084541062805,Insignificant Change,517.47998046875
1528772,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,294,2024-12-05,35.130001068115234,35.150001525878906,34.81999969482422,34.849998474121094,34.849998474121094,881800,-0.20045732673167818,Insignificant Change,34.849998474121094
1528706,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,295,2024-12-05,271.6300048828125,272.8299865722656,269.5400085449219,270.07000732421875,270.07000732421875,1959800,-0.8080147567577322,Negative Change,270.07000732421875
1528640,2024-12-06 07:00:43.672557+00:00,2024-12-06 07:00:43.672557+00:00,296,2024-12-05,77.87999725341797,77.87999725341797,74.6500015258789,75.20999908447266,75.20999908447266,12920200,-3.8972693183020164,Large Negative Change,75.20999908447266
1528601,2024-12-06 07:00:17.241847+00:00,2024-12-06 07:00:17.241847+00:00,298,2024-12-05,35.459999084472656,36.119998931884766,34.38999938964844,34.84000015258789,34.84000015258789,15578700,2.0204936921777374,Positive Change,34.84000015258789
1528810,2024-12-06 07:02:04.790651+00:00,2024-12-06 07:02:04.790651+00:00,299,2024-12-05,54.68000030517578,54.900001525878906,53.79999923706055,53.84000015258789,53.84000015258789,2872800,-1.3919383567261847,Negative Change,53.84000015258789
1528598,2024-12-06 07:00:17.241847+00:00,2024-12-06 07:00:17.241847+00:00,300,2024-12-05,77.75,78.0999984741211,76.22000122070312,77.41000366210938,77.41000366210938,4741400,-0.6927431780290655,Negative Change,77.41000366210938
1528580,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,301,2024-12-05,136.41000366210938,136.72999572753906,133.74000549316406,134.6699981689453,134.6699981689453,3158300,-1.5066171454423893,Negative Change,134.6699981689453
1528543,2024-12-06 06:59:50.945971+00:00,2024-12-06 06:59:50.945971+00:00,302,2024-12-05,524.5999755859375,527.469970703125,522.1699829101562,524.77001953125,524.77001953125,2538600,0.6965507888050606,Positive Change,524.77001953125
1528842,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,303,2024-12-05,158.69000244140625,159.75999450683594,158.32000732421875,159.19000244140625,159.19000244140625,495600,-0.5062484741210938,Negative Change,159.19000244140625
1528631,2024-12-06 07:00:30.827528+00:00,2024-12-06 07:00:30.827528+00:00,304,2024-12-05,21.440000534057617,21.989999771118164,21.25,21.8700008392334,21.8700008392334,2606200,1.815648534955539,Positive Change,21.8700008392334
1528782,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,305,2024-12-05,289.9599914550781,294.6499938964844,289.8800048828125,292.4800109863281,292.4800109863281,1307400,0.9840161776984291,Positive Change,292.4800109863281
1528710,2024-12-06 07:01:10.350880+00:00,2024-12-06 07:01:10.350880+00:00,306,2024-12-05,80.37999725341797,80.91999816894531,80.20999908447266,80.38999938964844,80.38999938964844,1245000,0.037330486646376046,Insignificant Change,80.38999938964844
1528828,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,307,2024-12-05,19.790000915527344,19.950000762939453,19.68000030517578,19.760000228881836,19.760000228881836,2167700,-0.50352657802842,Negative Change,19.760000228881836
1528776,2024-12-06 07:01:35.996495+00:00,2024-12-06 07:01:35.996495+00:00,308,2024-12-05,608.5800170898438,609.8599853515625,599.2899780273438,607.52001953125,607.52001953125,846400,-0.7303993160759258,Negative Change,607.52001953125
1528590,2024-12-06 07:00:17.241847+00:00,2024-12-06 07:00:17.241847+00:00,309,2024-12-05,61.4900016784668,61.70000076293945,57.959999084472656,58.25,58.25,14288600,-5.499674599636255,Large Negative Change,58.25
1528508,2024-12-06 06:59:37.009771+00:00,2024-12-06 06:59:37.009771+00:00,310,2024-12-05,63.02000045776367,63.29999923706055,62.43000030517578,63.2400016784668,63.2400016784668,10781000,-0.047413907191135383,Insignificant Change,63.2400016784668
1528630,2024-12-06 07:00:30.827528+00:00,2024-12-06 07:00:30.827528+00:00,311,2024-12-05,84.56999969482422,85.33999633789062,84.0,84.13999938964844,84.13999938964844,6967200,-1.3830289608490982,Negative Change,84.13999938964844
1528868,2024-12-06 07:02:17.477861+00:00,2024-12-06 07:02:17.477861+00:00,312,2024-12-05,85.58000183105469,86.36000061035156,85.20999908447266,85.87999725341797,85.87999725341797,3165000,0.5856172594102347,Positive Change,85.87999725341797
1528783,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,313,2024-12-05,37.70000076293945,37.779998779296875,36.81999969482422,36.84000015258789,36.84000015258789,3386800,-1.812367528996325,Negative Change,36.84000015258789
1528724,2024-12-06 07:01:23.233173+00:00,2024-12-06 07:01:23.233173+00:00,314,2024-12-05,132.13999938964844,133.57000732421875,130.89999389648438,131.42999267578125,131.42999267578125,816100,0.16003006639584894,Insignificant Change,131.42999267578125
1528487,2024-12-06 06:59:37.007756+00:00,2024-12-06 06:59:37.007756+00:00,315,2024-12-05,77.13999938964844,78.33000183105469,77.05000305175781,78.13999938964844,78.13999938964844,1761400,0.7997971793481572,Positive Change,78.13999938964844
1528722,2024-12-06 07:01:23.233173+00:00,2024-12-06 07:01:23.233173+00:00,317,2024-12-05,580.0,586.4199829101562,573.4600219726562,582.3900146484375,582.3900146484375,450400,-0.008582479355679008,Insignificant Change,582.3900146484375
1528530,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.944943+00:00,318,2024-12-05,229.13999938964844,229.83999633789062,228.02999877929688,228.25999450683594,228.25999450683594,1633100,-0.6442112609648052,Negative Change,228.25999450683594
1528647,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,319,2024-12-05,54.06999969482422,54.06999969482422,53.06999969482422,53.099998474121094,53.099998474121094,4677600,-1.209305164425872,Negative Change,53.099998474121094
1528731,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,320,2024-12-05,56.650001525878906,57.369998931884766,56.599998474121094,56.90999984741211,56.90999984741211,5398000,0.8148787923040292,Positive Change,56.90999984741211
1528513,2024-12-06 06:59:37.009771+00:00,2024-12-06 06:59:37.009771+00:00,322,2024-12-05,26.469999313354492,26.770000457763672,25.600000381469727,25.610000610351562,25.610000610351562,4611000,-3.3949368848152734,Large Negative Change,25.610000610351562
1528829,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,323,2024-12-05,150.9600067138672,151.5,148.1300048828125,150.10000610351562,150.10000610351562,2199100,-0.19945997682368405,Insignificant Change,150.10000610351562
1528689,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,324,2024-12-05,41.900001525878906,44.45000076293945,41.744998931884766,42.939998626708984,42.939998626708984,8075200,3.146763211584657,Large Positive Change,42.939998626708984
1528678,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,325,2024-12-05,610.260009765625,616.3900146484375,608.719970703125,609.9099731445312,609.9099731445312,402000,-0.9773869762531392,Negative Change,609.9099731445312
1528849,2024-12-06 07:02:17.476813+00:00,2024-12-06 07:02:17.476813+00:00,326,2024-12-05,497.0400085449219,500.8599853515625,494.2900085449219,494.9700012207031,494.9700012207031,1278500,-0.5824801504259723,Negative Change,494.9700012207031
1528608,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,328,2024-12-05,213.25,215.0500030517578,212.05999755859375,212.4199981689453,212.4199981689453,881800,0.2548580676272281,Insignificant Change,212.4199981689453
1528533,2024-12-06 06:59:50.944943+00:00,2024-12-06 06:59:50.944943+00:00,329,2024-12-05,1259.22998046875,1266.4200439453125,1245.989990234375,1247.9000244140625,1247.9000244140625,109000,-1.1760028181300732,Negative Change,1247.9000244140625
1528671,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,330,2024-12-05,103.87999725341797,104.25,100.61000061035156,100.87000274658203,100.87000274658203,13427300,-2.257746386202624,Negative Change,100.87000274658203
1528735,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,334,2024-12-05,80.98999786376953,81.55999755859375,80.81999969482422,81.2699966430664,81.2699966430664,2236400,0.5443459137009122,Positive Change,81.2699966430664
1528700,2024-12-06 07:01:10.349884+00:00,2024-12-06 07:01:10.349884+00:00,335,2024-12-05,75.63999938964844,76.54000091552734,75.41999816894531,76.19999694824219,76.19999694824219,6487200,0.6073397114428732,Positive Change,76.19999694824219
1528791,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,336,2024-12-05,41.43000030517578,41.599998474121094,40.119998931884766,41.06999969482422,41.06999969482422,10965100,-0.8210580870338706,Negative Change,41.06999969482422
1528857,2024-12-06 07:02:17.477861+00:00,2024-12-06 07:02:17.477861+00:00,337,2024-12-05,917.8499755859375,927.0,911.1099853515625,917.8699951171875,917.8699951171875,2832500,0.7474806902775657,Positive Change,917.8699951171875
1528661,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,339,2024-12-05,485.79998779296875,486.5899963378906,478.1400146484375,479.57000732421875,479.57000732421875,932500,-1.4487665660493414,Negative Change,479.57000732421875
1528734,2024-12-06 07:01:23.234174+00:00,2024-12-06 07:01:23.234174+00:00,340,2024-12-05,1115.0999755859375,1130.5999755859375,1113.1099853515625,1123.719970703125,1123.719970703125,1075000,0.052528720428411765,Insignificant Change,1123.719970703125
1528486,2024-12-06 06:59:37.007756+00:00,2024-12-06 06:59:37.007756+00:00,341,2024-12-05,100.51000213623047,102.30000305175781,99.73999786376953,101.27999877929688,101.27999877929688,1858700,0.3467734797016002,Positive Change,101.27999877929688
1528547,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,342,2024-12-05,268.1700134277344,268.5,263.67999267578125,264.0,264.0,725200,-1.3563519846745042,Negative Change,264.0
1528834,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,343,2024-12-05,129.0,130.24000549316406,128.50999450683594,128.7899932861328,128.7899932861328,1864300,-0.20147986011338445,Insignificant Change,128.7899932861328
1528675,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,344,2024-12-05,108.7699966430664,110.5999984741211,108.75,109.94000244140625,109.94000244140625,1112400,1.0756696096803882,Positive Change,109.94000244140625
1528825,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,345,2024-12-05,149.0,149.00999450683594,143.36000061035156,145.57000732421875,145.57000732421875,2115800,-2.5048491698670845,Negative Change,145.57000732421875
1528819,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,346,2024-12-05,9056.4501953125,9143.2802734375,8949.5498046875,8955.009765625,8955.009765625,15900,-1.0491780706471099,Negative Change,8955.009765625
1528781,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,347,2024-12-05,32.45000076293945,32.7400016784668,32.369998931884766,32.40999984741211,32.40999984741211,587400,-0.21551630483612716,Insignificant Change,32.40999984741211
1528773,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,348,2024-12-05,29.5,29.850000381469727,29.479999542236328,29.520000457763672,29.520000457763672,2404300,-0.43844574178461837,Negative Change,29.520000457763672
1528885,2024-12-06 07:02:28.206046+00:00,2024-12-06 07:02:28.206046+00:00,350,2024-12-05,55.970001220703125,56.16999816894531,55.68000030517578,56.060001373291016,56.060001373291016,3788600,-0.19582837678479892,Insignificant Change,56.060001373291016
1528718,2024-12-06 07:01:10.350880+00:00,2024-12-06 07:01:10.350880+00:00,351,2024-12-05,109.08999633789062,110.69999694824219,108.8499984741211,110.12000274658203,110.12000274658203,2182500,1.2690867297435326,Positive Change,110.12000274658203
1528536,2024-12-06 06:59:50.944943+00:00,2024-12-06 06:59:50.944943+00:00,352,2024-12-05,103.6500015258789,104.22000122070312,103.0199966430664,103.13999938964844,103.13999938964844,1101700,-0.1258809505603841,Insignificant Change,103.13999938964844
1528720,2024-12-06 07:01:23.233173+00:00,2024-12-06 07:01:23.233173+00:00,353,2024-12-05,189.02000427246094,189.02000427246094,185.85000610351562,186.24000549316406,186.24000549316406,6387700,-1.0361851973774894,Negative Change,186.24000549316406
1528512,2024-12-06 06:59:37.009771+00:00,2024-12-06 06:59:37.009771+00:00,354,2024-12-05,1239.489990234375,1245.72998046875,1226.780029296875,1234.81005859375,1234.81005859375,274900,-0.6524945342276042,Negative Change,1234.81005859375
1528554,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,355,2024-12-05,49.099998474121094,49.20000076293945,48.45000076293945,48.47999954223633,48.47999954223633,9920700,-0.8588997352490966,Negative Change,48.47999954223633
1528615,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,356,2024-12-05,144.1699981689453,144.50999450683594,141.24000549316406,142.39999389648438,142.39999389648438,1414700,-1.0973759396719307,Negative Change,142.39999389648438
1528552,2024-12-06 07:00:04.610423+00:00,2024-12-06 07:00:04.610423+00:00,357,2024-12-05,117.7699966430664,118.19000244140625,116.5999984741211,117.62000274658203,117.62000274658203,2029000,-0.6671741331768409,Negative Change,117.62000274658203
1528777,2024-12-06 07:01:35.996495+00:00,2024-12-06 07:01:35.996495+00:00,358,2024-12-05,20.719999313354492,20.809999465942383,20.25,20.389999389648438,20.389999389648438,22751600,-0.6335334562141733,Negative Change,20.389999389648438
1528667,2024-12-06 07:00:56.517782+00:00,2024-12-06 07:00:56.517782+00:00,360,2024-12-05,91.7300033569336,92.25,91.44000244140625,91.5199966430664,91.5199966430664,2066500,-0.30501786425163374,Negative Change,91.5199966430664
1528787,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,361,2024-12-05,160.92999267578125,161.00999450683594,158.8300018310547,160.49000549316406,160.49000549316406,5222500,0.19354028690106534,Insignificant Change,160.49000549316406
1528519,2024-12-06 06:59:50.942911+00:00,2024-12-06 06:59:50.942911+00:00,363,2024-12-05,696.0,700.2999877929688,693.3599853515625,694.7100219726562,694.7100219726562,465700,-0.25556264794556127,Insignificant Change,694.7100219726562
1528816,2024-12-06 07:02:04.791570+00:00,2024-12-06 07:02:04.791570+00:00,364,2024-12-05,129.3300018310547,129.82000732421875,127.56999969482422,127.87000274658203,127.87000274658203,1574300,-1.1059553529966764,Negative Change,127.87000274658203
1528677,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,365,2024-12-05,243.0,244.97999572753906,241.41000366210938,244.33999633789062,244.33999633789062,723400,0.14344474644325886,Insignificant Change,244.33999633789062
1528808,2024-12-06 07:01:49.083604+00:00,2024-12-06 07:01:49.083604+00:00,366,2024-12-05,114.04000091552734,114.38999938964844,112.88999938964844,113.79000091552734,113.79000091552734,2510200,-1.0951778381645314,Negative Change,113.79000091552734
1528766,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,367,2024-12-05,131.2899932861328,133.1999969482422,130.97000122070312,132.49000549316406,132.49000549316406,4185400,1.5404735066225697,Positive Change,132.49000549316406
1528635,2024-12-06 07:00:43.671551+00:00,2024-12-06 07:00:43.671551+00:00,368,2024-12-05,208.2899932861328,210.8300018310547,207.72999572753906,208.8300018310547,208.8300018310547,1727000,0.4376700991358955,Positive Change,208.8300018310547
1528584,2024-12-06 07:00:17.240846+00:00,2024-12-06 07:00:17.240846+00:00,369,2024-12-05,108.91000366210938,109.16000366210938,107.86000061035156,108.05999755859375,108.05999755859375,944100,-0.6436231738575252,Negative Change,108.05999755859375
1528614,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,370,2024-12-05,92.1500015258789,93.2300033569336,91.44999694824219,92.44999694824219,92.44999694824219,891500,0.3909226025275011,Positive Change,92.44999694824219
1528623,2024-12-06 07:00:30.825920+00:00,2024-12-06 07:00:30.825920+00:00,371,2024-12-05,127.01000213623047,127.01000213623047,124.30999755859375,125.5,125.5,3389700,-1.0486492248311492,Negative Change,125.5
1528786,2024-12-06 07:01:49.082055+00:00,2024-12-06 07:01:49.082055+00:00,372,2024-12-05,34.0,34.349998474121094,33.90999984741211,34.09000015258789,34.09000015258789,2764100,0.20576041705562112,Insignificant Change,34.09000015258789
1528645,2024-12-06 07:00:43.672557+00:00,2024-12-06 07:00:43.672557+00:00,373,2024-12-05,28.959999084472656,28.959999084472656,28.31999969482422,28.43000030517578,28.43000030517578,1349000,-1.6603235723617462,Negative Change,28.43000030517578
1528681,2024-12-06 07:00:56.518795+00:00,2024-12-06 07:00:56.518795+00:00,374,2024-12-05,126.0,127.75,126.0,127.29000091552734,127.29000091552734,1578000,1.1040503358236429,Positive Change,127.29000091552734
1528522,2024-12-06 06:59:50.943943+00:00,2024-12-06 06:59:50.943943+00:00,375,2024-12-05,333.6300048828125,334.6700134277344,331.32000732421875,332.6700134277344,332.6700134277344,568700,-0.5797710793925851,Negative Change,332.6700134277344
1528564,2024-12-06 07:00:04.611425+00:00,2024-12-06 07:00:04.611425+00:00,376,2024-12-05,130.9199981689453,131.14999389648438,128.0800018310547,129.8300018310547,129.8300018310547,2928300,-0.5895897675920627,Negative Change,129.8300018310547
1528762,2024-12-06 07:01:35.995496+00:00,2024-12-06 07:01:35.995496+00:00,377,2024-12-05,107.4000015258789,113.47000122070312,104.0999984741211,108.86000061035156,108.86000061035156,2179000,-3.5442140513626033,Large Negative Change,108.86000061035156
1528646,2024-12-06 07:00:43.673545+00:00,2024-12-06 07:00:43.673545+00:00,378,2024-12-05,333.4800109863281,339.0899963378906,330.1300048828125,334.9700012207031,334.9700012207031,1172700,0.3926145010537006,Positive Change,334.9700012207031
1528537,2024-12-06 06:59:50.944943+00:00,2024-12-06 06:59:50.944943+00:00,379,2024-12-05,162.58999633789062,164.4499969482422,159.92999267578125,160.38999938964844,160.38999938964844,7274100,-1.2923909363791437,Negative Change,160.38999938964844
